# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
1762000 -1832.89 1863.4 261.22 271.696 279.977 282.073 293.625 303.76 309.971 322.459 321.287 333.949
1763000 -1833.9 1863.04 262.299 271.267 280.025 280.85 294.424 304.666 308.503 321.135 323.992 333.188
1764000 -1834.21 1864.82 262.459 272.749 277.86 282.361 294.386 303.741 308.435 321.258 323.959 333.442
1765000 -1836.17 1865.13 261.237 273.201 277.335 283.48 293.917 303.811 307.437 321.199 322.523 335.71
1766000 -1836.36 1866.96 262.536 270.534 278.014 283.487 293.397 305.331 307.955 320.546 322.637 335.616
1767000 -1836.36 1869.31 262.964 269.346 279.786 281.459 293.84 305.301 307.89 321.157 322.174 335.166
1768000 -1836.38 1867.86 263.757 269.256 280.669 280.125 295.524 304.659 307.345 320.311 322.839 335.525
1769000 -1835.84 1868.76 264.189 268.487 280.029 282.406 294.781 303.48 308.309 317.718 324.566 335.354
1770000 -1837.71 1871.68 262.448 270.4 277.416 287.585 291.193 302.663 310.635 315.443 326.177 335.347
1771000 -1842.87 1871.96 263.703 269.534 276.234 289.631 290.215 302.485 309.92 316.104 325.845 335.625
1772000 -1840.88 1872.65 264.244 268.958 276.283 289.582 290.881 302.067 310.2 314.716 327.71 334.831
1773000 -1844.36 1874.58 264.709 268.711 276.583 290.079 291.221 300.928 310.438 313.869 329.44 334.052
1774000 -1846.61 1875.77 263.819 269.123 276.634 289.107 291.478 301.633 311.342 313.195 330.208 334.192
1775000 -1846.47 1876.95 262.967 269.521 277.622 287.537 292.633 299.893 313.081 313.602 329.5 333.77
1776000 -1847.93 1878.13 261.962 269.908 278 286.842 292.91 300.228 312.498 314.647 329.828 334.041
1777000 -1846.21 1880.73 260.331 269.917 278.295 286.116 293.539 299.3 312.658 314.591 329.941 332.826
1778000 -1850.43 1881.42 261.517 270.066 278.043 286.691 293.599 297.946 313.226 313.549 332.219 331.511
1779000 -1851.11 1881.3 261.779 269.206 279.867 286.206 292.707 298.595 313.225 314.476 331.506 331.577
1780000 -1850.39 1882.12 262.205 269.433 279.922 287.164 290.979 297.382 314.653 315.553 330.909 331.542
1781000 -1850.39 1881.21 263.354 269.349 278.819 287.787 291.797 298.009 313.367 316.461 329.786 330.65
1782000 -1853.51 1882.33 264.449 269.312 277.956 289.477 290.685 298.847 311.276 318.056 328.567 332.14
1783000 -1854.84 1881.9 264.547 270.22 278.097 289.157 290.836 299.882 310.722 318.895 326.893 333.342
1784000 -1855.79 1885.59 264.714 270.894 277.246 288.83 291.855 300.663 309.585 318.523 325.965 333.731
1785000 -1855.6 1885.57 265.481 270.769 278.85 286.534 292.309 300.032 309.434 318.076 326.158 333.428
1786000 -1857.79 1886.92 263.749 271.7 279.466 286.591 292.393 299.125 309.712 317.351 330.085 330.963
1787000 -1858.2 1888.07 264.417 271.49 279.749 285.11 292.735 299.817 308.747 316.739 332.001 329.397
1788000 -1858.46 1889.29 265.578 270.42 279.899 284.78 293.208 299.868 307.889 318.136 330.031 330.595
1789000 -1858.6 1889.21 266.654 269.603 280.348 285.544 292.79 299.271 306.759 318.902 329.922 330.085
1790000 -1859.78 1889.2 266.98 269.805 281.005 285.165 292.305 301.321 305.354 318.611 329.992 331.017
1791000 -1858.96 1891.89 266.541 270 280.59 285.768 291.135 301.974 304.863 319.567 330.436 329.524
1792000 -1860.79 1892.7 265.805 270.928 280.37 286.177 291.935 299.871 306.326 318.608 329.764 330.693
1793000 -1862.55 1892.46 265.124 271.96 279.349 286.252 292.581 298.583 308.446 317.218 328.958 330.495
1794000 -1863.13 1895.17 263.983 273.183 278.639 284.894 293.684 299.727 307.519 317.421 328.646 330.788
1795000 -1865.15 1895.1 264.02 273.803 277.082 285.248 293.156 300.494 307.923 318.16 326.73 333.107
1796000 -1864.52 1895.17 264.712 274.024 276.204 285.34 292.876 299.66 308.501 318.903 325.861 332.827
1797000 -1866.02 1895.2 266.403 272.208 276.662 284.78 294.148 299.593 307.606 318.734 326.091 334.101
1798000 -1867.36 1897.64 267.76 271.545 276.376 284.995 294.472 299.547 307.735 317.244 326.933 335.083
1799000 -1869.23 1898.21 265.865 271.593 276.582 285.608 293.057 300.928 306.419 318.827 326.59 334.816
1800000 -1872.1 1900.02 265.029 272.273 276.669 285.836 292.032 301.797 306.934 317.361 326.13 335.612
1801000 -1872.99 1900.52 265.036 273.463 276.161 286.165 291.829 303.299 305.405 316.064 326.55 337.509
1802000 -1872.32 1901.68 263.121 276.15 276.494 285.582 291.725 302.196 307.636 314.564 326.631 338.137
1803000 -1873.39 1904.07 262.167 276.197 277.294 286.023 291.368 300.975 308.322 315.382 326.407 336.176
1804000 -1873.77 1903.71 263.963 275.706 275.859 286.288 291.603 302.062 307.529 315.38 326.642 336.322
1805000 -1874.23 1903.84 265.047 274.329 276.053 287.193 289.701 304.516 306.419 315.626 326.282 335.948
1806000 -1874.58 1906.11 266.09 272.731 277.259 288.063 288.714 304.368 306.584 315.479 325.183 335.77
1807000 -1876.22 1906.46 265.916 271.083 279.545 286.857 288.602 305.196 307.824 314.799 323.961 336.667
1808000 -1876.02 1907.92 265.978 270.219 279.967 286.43 289.543 305.364 307.324 315.059 323.671 336.173
1809000 -1875.72 1907.6 265.782 270.38 279.506 286.532 290.287 305.046 307.735 315.358 322.787 336.211
1810000 -1878.76 1909.18 265.186 271.293 278.641 286.89 291.133 303.349 309.595 315.194 322.289 336.903
1811000 -1879.58 1910.09 265.4 272.648 277.74 287.867 291.257 302.385 309.404 315.677 322.115 336.366
1812000 -1881.16 1910.24 264.327 273.027 278.021 286.343 291.907 302.889 309.644 315.505 321.199 336.91
1813000 -1880.34 1913.56 263.212 272.321 277.852 285.72 293.562 302.217 311.231 314.438 320.109 337.445
1814000 -1881.14 1914.08 262.104 272.036 278.9 285.298 293.125 303.56 311.001 313.558 320.387 336.264
1815000 -1880.13 1915.87 262.199 271.877 278.472 285.68 292.595 303.377 311.091 313.365 321.828 334.846
1816000 -1881.74 1918.34 261.692 273.066 278.156 285.385 294.045 302.705 310.878 313.07 321.943 334.246
1817000 -1881.2 1919.24 261.72 273.017 278.52 285.278 295.178 301.487 309.603 314.756 320.395 336.162
1818000 -1882.1 1918.95 262.639 271.738 278.825 286.099 294.204 301.061 310.141 314.725 319.931 335.43
1819000 -1884.74 1922.75 261.568 270.641 279.69 285.696 295.083 300.184 311.103 314.684 319.862 335.527
1820000 -1886.02 1921.58 262.244 270.22 280.734 285.235 295.795 298.551 311.908 313.908 322.617 335.175
1821000 -1890.26 1923.03 262.41 271.023 280.127 284.886 295.539 298.532 310.862 314.443 323.023 335.439
1822000 -1887.59 1923.08 263.336 270.428 280.812 285.081 293.937 299.569 310.213 314.26 323.501 335.859
1823000 -1889.23 1924.45 263.023 271.425 281.81 284.547 293.507 299.84 307.975 315.858 322.44 336.474
1824000 -1889.12 1925.98 262.979 271.952 281.206 285.263 293.69 299.004 307.916 317.318 320.606 337.646
1825000 -1894.8 1925.15 263.499 272.012 282.094 284.827 293.76 299.424 308.595 314.567 323.047 337.681
1826000 -1893.93 1924.7 264.484 273.209 281.317 285.817 292.625 299.469 308.226 315.109 322.48 337.563
1827000 -1891.93 1926.36 264.733 273.847 280.297 286.538 291.848 299.658 309.536 314.888 322.93 335.24
1828000 -1892.89 1926.23 263.883 274.02 281.989 285.267 291.179 300.088 309.661 314.641 324.047 333.237
1829000 -1894.24 1928.14 263.37 273.641 282.605 285.393 290.815 298.875 310.187 313.147 324.596 335.186
1830000 -1896.87 1930.48 262.466 273.913 282.968 284.871 291.36 298.618 309.329 313.069 325.646 335.364
1831000 -1900.52 1931.68 262.982 272.462 283.723 285.541 292.219 297.394 309.832 312.902 326.022 335.413
1832000 -1899.03 1931.98 263.889 270.904 283.562 284.458 293.922 297.085 309.276 314.445 326.262 335.029
1833000 -1899.66 1933.22 263.826 271.583 283.487 282.771 295.866 296.642 308.136 315.311 324.881 336.207
1834000 -1903.47 1933.86 263.294 271.075 285.118 282.439 296.31 297.269 307.403 314.333 325.913 337.007
1835000 -1904.13 1935.77 261.748 272.007 283.662 284.74 294.851 298.13 307.092 313.345 327.377 335.863
1836000 -1904.29 1935.96 260.706 273.787 283.42 283.854 294.638 299.399 305.766 315.36 327.065 334.684
1837000 -1906.83 1940.13 260.193 272.417 284.628 284.097 292.021 299.812 306.413 316.429 326.553 333.914
1838000 -1906.13 1941.11 260.286 272.701 283.985 285.672 290.132 301.156 305.658 318.023 325.224 334.137
1839000 -1905.69 1940.64 261.382 273.156 283.23 284.991 291.087 300.063 305.312 318.768 324.271 334.052
1840000 -1906.76 1942.01 260.682 274.393 282.259 285.315 292.177 299.368 305.837 317.521 325.728 333.458
1841000 -1908.91 1943.48 261.333 273.97 281.734 285.626 293.262 298.579 305.694 318.502 324.805 334.467
1842000 -1910.9 1942.93 262.366 274.259 280.027 286.237 294.023 296.663 305.875 319.622 324.587 334.931
1843000 -1910.12 1945.77 261.207 275.204 278.282 287.422 292.579 296.872 304.756 320.865 324.73 335.554
1844000 -1911.15 1945.67 262.6 272.991 279.765 287.391 291.504 297.299 305.194 319.749 324.995 335.449
1845000 -1910.7 1947.51 263.855 271.197 280.99 287.545 290.797 298.246 304.193 319.585 325.922 333.635
1846000 -1911.16 1948.95 263.444 270.892 279.764 288.295 292.255 297.672 304.377 318.046 327.916 332.312
1847000 -1915.85 1950.05 262.512 271.078 280.873 286.316 293.905 297.068 305.231 318.49 325.389 334.293
1848000 -1916.76 1949.86 263.626 271.335 281.088 285.41 293.811 298.558 305.484 317.93 324.49 334.66
1849000 -1916.79 1950.97 264.561 269.913 282.447 283.432 294.041 299.368 305.524 318.403 324.361 334.242
1850000 -1916.79 1950.99 264.947 270.601 281.299 284.104 294.105 298.254 306.495 318.874 323.379 334.546
1851000 -1919.74 1952.33 263.913 271.386 280.584 284.173 294.185 299.582 307.091 319.064 321.485 335.948
1852000 -1920.69 1952.77 264.614 272.239 280.799 283.526 293.115 300.097 308.251 318.778 320.804 336.952
1853000 -1921.63 1954.04 264.02 272.917 279.953 284.203 291.708 300.522 308.941 318.466 320.228 336.811
1854000 -1920.56 1954.84 265.093 272.129 279.533 285.653 290.82 301.053 308.227 318.379 320.234 337.231
1855000 -1924.76 1955.45 265.455 271.899 278.627 286.732 290.064 301.907 307.893 317.812 320.063 338.146
1856000 -1921.5 1957.03 265.553 273.627 276.36 286.622 291.669 300.887 307.168 317.783 321.774 336.598
1857000 -1925.03 1957.39 264.716 275.03 276.458 286.261 292.511 300.893 305.82 319.792 322.129 334.697
1858000 -1924.26 1958.51 264.369 275.561 278.072 284.942 291.871 300.952 306.509 320.014 322.718 332.593
1859000 -1924.41 1959.22 265.019 275.351 279.14 283.968 291.25 300.929 306.243 320.672 322.901 331.601
1860000 -1925.84 1959.86 265.824 274.881 279.208 282.512 293.339 300.195 305.878 320.331 324.18 331.096
1861000 -1927.33 1960.37 266.031 274.373 278.87 284.024 292.946 300.51 305.53 319.531 324.98 330.993
1862000 -1929.37 1962.15 264.148 274.284 278.38 285.75 292.218 300.623 305.873 318.699 324.479 331.551
1863000 -1928.35 1964.71 264.555 274.054 277.763 285.878 293.905 297.496 305.751 321.038 323.05 332.495
1864000 -1931.03 1965.37 266.026 272.532 277.781 285.72 292.815 297.11 305.54 322.44 322.59 333.432
1865000 -1931.59 1967.91 265.995 270.576 279.761 286.04 293.103 295.639 306.258 322.799 322.692 332.765
1866000 -1932.09 1969.33 265.707 269.765 278.971 287.686 292.561 295.363 307.656 322.522 321.9 331.677
1867000 -1933.84 1972.46 264.536 268.755 278.413 288.889 292.46 295.775 307.9 321.634 322.19 332.72
1868000 -1932.12 1973.03 264.4 268.859 277.95 288.364 294.142 293.377 308.822 321.845 321.657 332.676
1869000 -1934.97 1973.43 263.551 269.829 278.037 288.151 293.494 291.837 311.708 321.824 320.536 333.622
1870000 -1938.71 1976.75 263.414 269.41 278.251 287.837 292.376 293.575 311.604 319.482 320.689 335.231
1871000 -1936.19 1978.38 262.979 269.137 278.814 286.478 292.409 295.873 309.426 319.002 321.589 335.161
1872000 -1938.55 1980.16 261.654 268.641 278.553 285.906 291.77 297.222 308.375 320.123 322.486 333.68
1873000 -1939.73 1982.7 261.856 267.703 278.853 285.458 291.291 297.824 307.718 319.876 324.48 333.336
1874000 -1942.15 1983.75 261.28 269.057 278.432 285.575 290.055 300.642 305.95 318.76 325.454 334.661
1875000 -1942.57 1985.45 261.065 268.015 279.43 284.454 290.628 300.853 304.954 318.358 326.305 334.643
1876000 -1942.31 1989.98 260.091 268.477 279.206 282.41 293.098 300.08 304.739 317.619 325.606 336.089
1877000 -1943.85 1989.28 260.883 268.915 278.002 281.532 294.502 299.538 303.804 319.041 324.735 336.005
1878000 -1944.52 1990.08 260.932 268.849 278.167 280.829 293.565 300.964 304.27 317.18 326.845 334.084
1879000 -1944.63 1990.42 261.349 268.656 277.72 282.343 293.517 298.919 305.806 317.802 325.747 334.006
1880000 -1946.21 1992.87 262.369 267.586 276.788 284.534 292.386 299.093 305.08 317.541 324.362 335.289
1881000 -1943.26 1992.3 263.348 267.367 276.973 285.563 290.984 299.598 303.058 318.294 323.628 336.094
1882000 -1947.98 1994.61 263.153 267.638 277.547 285.552 290.801 298.357 305.027 318.611 323.859 337.335
1883000 -1947.98 1995.72 262.363 268.352 277.222 284.757 289.333 298.673 305.296 318.62 324.071 336.743
1884000 -1951.77 1995.83 261.669 268.945 276.377 285.138 290.081 298.748 304.234 318.072 324.881 337.593
1885000 -1951.03 1997.63 260.725 269.859 277.099 284.684 289.558 299.562 303.43 317.508 325.689 336.825
1886000 -1950.38 1997.99 261.166 270.095 277.832 282.796 290.221 299.002 303.963 317.931 326.624 334.574
1887000 -1947.87 2000.51 259.88 270.526 280.232 280.951 290.218 298.325 304.447 316.354 328.211 333.079
1888000 -1951.79 2002.29 259.345 271.338 279.723 280.607 288.859 299.143 305.651 315.862 328.229 332.629
1889000 -1950.92 2001.42 260.758 270.954 279.097 280.994 288.937 299.086 305.175 316.1 328.506 331.456
1890000 -1951.85 2002.13 260.5 272.613 278.073 280.878 288.823 298.929 304.826 316.252 328.968 331.706
1891000 -1952.31 2001.61 261.105 273.451 277.026 281.86 287.507 299.65 305.188 315.381 328.75 333.279
1892000 -1956.3 2003.42 261.112 272.091 277.472 281.428 287.615 299.357 305.839 315.628 328.297 333.913
1893000 -1955.18 2003.31 261.98 271.434 277.871 281.483 287.45 300.27 305.753 315.51 328.474 333.144
1894000 -1956.26 2003.97 262.11 271.5 277.991 282.033 286.168 301.244 306.458 315.809 328.274 332.95
1895000 -1958.28 2004.8 261.764 272.599 277.354 283.379 285.553 299.923 307.464 316.051 328.71 333.606
1896000 -1960.23 2006.27 260.844 271.254 278.08 284.322 285.421 300.263 306.753 316.506 329.504 334.387
1897000 -1961.87 2007.3 262.071 270.589 277.977 283.548 285.679 300.803 307.356 314.951 329.602 334.957
1898000 -1964.37 2007.91 261.771 271.415 276.44 284.992 283.729 301.418 309.179 311.983 331.134 334.726
1899000 -1962.17 2009.67 261.512 271.785 276.098 285.369 283.43 302.23 308.943 311.161 330.847 334.696
1900000 -1964.81 2010.29 260.524 271.361 276.569 285.354 283.334 304.023 307.646 310.627 331.999 333.882
1901000 -1961.7 2011.65 261.532 270.298 277.817 284.318 283.999 303.087 309.45 310.412 330.613 332.252
1902000 -1962.75 2011.12 262.164 268.499 278.176 283.325 284.75 302.603 311.196 311.619 329.57 331.499
1903000 -1965.14 2013.65 260.734 268.845 277.683 283.288 286.548 301.968 310.812 312.364 327.019 333.21
1904000 -1968.1 2014.56 259.553 270.34 277.521 282.971 285.619 302.649 309.598 314.422 325.426 334.98
1905000 -1968.99 2016.33 260.37 269.055 280.104 280.758 286.793 302.368 309.134 314.684 325.813 336.332
1906000 -1970.48 2016.14 262.156 268.291 280.927 278.956 288.212 301.355 308.759 315.963 324.234 337.234
1907000 -1971.46 2017.5 263.007 267.531 280.989 277.614 290.458 301.329 308.509 315.431 323.107 337.362
1908000 -1970.72 2019.99 262.171 268.995 279.546 278.301 290.185 302.028 308.008 315.823 323.144 335.952
1909000 -1970.13 2019.23 262.055 270.058 279.384 277.65 290.321 301.932 308.958 315.944 321.236 335.396
1910000 -1969.93 2020.88 261.874 270.632 278.926 277.699 290.748 302.038 308.755 316.232 320.839 335.204
1911000 -1970.73 2022.35 261.011 271.13 279.122 277.704 290.738 301.94 309.068 317.414 320.268 334.544
1912000 -1975.34 2020.76 261.846 272.467 277.402 279.809 289.301 301.319 310.426 317.009 321.643 333.416
1913000 -1976.32 2021.96 261.431 273.873 277.605 280.453 287.932 300.637 310.649 316.047 323.006 333.556
1914000 -1977.88 2022.78 260.544 274.16 278.103 280.47 288.181 299.888 312.12 313.195 324.538 334.538
1915000 -1979.37 2024.65 260.634 272.425 279.512 280.712 289.792 299.023 311.168 313.126 325.156 335.75
1916000 -1980.02 2024.28 262.004 272.479 277.658 282.162 289.259 299.555 311.385 312.52 325.831 335.317
1917000 -1981.28 2025.74 261.839 272.596 277.114 283.332 287.855 301.273 309.367 313.052 325.943 336.452
1918000 -1981.93 2027.4 260.832 272.802 277.764 283.773 286.095 301.384 310.28 313.437 325.7 335.75
1919000 -1984.62 2028.04 261.23 272.089 278.637 283.076 286.012 302.155 309.662 314.18 325.086 334.956
1920000 -1984.2 2028.87 261.874 271.637 279.139 283.001 286.922 302.473 306.741 315.558 325.535 335.38
1921000 -1985.13 2028.38 262.052 270.804 279.396 282.929 288.009 302.485 306.974 315.025 327.838 331.958
1922000 -1984.75 2029.93 262.45 270.916 278.68 282.746 288.92 301.97 306.588 315.812 326.133 333.052
1923000 -1987.44 2030.51 263.482 270.277 279.622 282.296 289.302 302.323 305.624 315.855 326.167 333.59
1924000 -1989.1 2033.06 262.511 270.634 279.745 282.961 289.617 301.253 304.485 317.415 326.426 333.971
1925000 -1990.3 2032.43 262.285 271.421 279.421 283.08 290.313 300.438 303.544 318.06 327.506 333.085
1926000 -1988.09 2035.08 262.385 271.653 278.096 284.004 290.061 299.908 304.371 318.467 326.705 333.182
1927000 -1992.01 2035.4 263.196 270.09 278.503 284.392 290.586 298.425 306.224 317.942 326.38 332.246
1928000 -1992.52 2037.11 262.905 270.602 278.716 283.73 291.273 297.014 307.863 318.123 325.228 332.21
1929000 -1993.76 2038.15 262.607 270.732 279.996 280.526 292.72 296.253 308.767 318.568 325.101 331.969
1930000 -1993.23 2039.13 261.426 269.912 281.616 280.47 292.053 296.791 308.511 318.96 326.438 330.891
1931000 -1993.19 2037.65 263.164 270.882 278.811 282.267 290.705 296.348 309.305 317.942 327.175 329.928
1932000 -1995.4 2039.3 263.708 270.737 278.732 283.403 289.665 296.982 309.781 316.072 327.293 330.798
1933000 -1996.52 2040.37 264.9 269.716 279.3 284.476 288.208 297.772 310.614 315.898 326.354 331.438
1934000 -1998.44 2040.34 265.722 268.871 278.662 284.841 288.937 297.071 311.112 316.734 324.933 332.442
1935000 -1998.61 2040.98 265.768 269.927 278.013 284.591 289.509 296.995 310.908 316.19 325.067 333.871
1936000 -2000.4 2041.61 266.245 270.823 277.448 284.951 289.908 296.747 309.072 316.428 325.427 332.389
1937000 -1998.48 2043.21 265.315 271.001 277.339 286.072 290.981 297.061 306.593 316.866 326.018 331.111
1938000 -1998.82 2044.56 264.693 270.951 278.85 283.923 291.687 297.904 305.928 316.53 325.324 330.978
1939000 -1999.3 2047.02 265.02 269.115 279.406 283.729 293.363 298.059 305.901 316.653 323.045 331.536
1940000 -2002.17 2046.99 265.887 268.066 278.682 284.405 293.186 298.164 304.735 317.597 323.423 332.917
1941000 -2002.09 2049.14 265.085 267.672 278.213 286.185 292.83 298.518 304.403 315.935 325.341 332.106
1942000 -2004.56 2052.23 264.574 266.659 279.66 286.644 291.463 299.768 305.023 313.956 325.416 332.926
1943000 -2005.16 2052.3 262.3 267.941 279.246 285.563 293.447 299.919 303.868 315.524 323.063 334.27
